video_Id,comment,label,,
ovtU_x0jx2A,"Bonjour, j'hésite entre celui ci et le LG 55 c1 (2021) que me conseillez vous svp ?",1,,
ovtU_x0jx2A,Je viens de craquer pour une Philips 65oled856 pour remplacer ma LG Oled C8. Dis moi que je ne vais pas regretter mon choix @PP World ! J'ai également une Ps5 et le coffret Marvel en 4k ultra  hd. Vais je kiffer ?!,1,,
ovtU_x0jx2A,"Hello,

Je suis sur le point de craquer mais j'ai besoin d'un petite info que je ne trouve pas sur le net : quelle est la hauteur maximale possible pour une barre de son posée devant le modèle 856 avec le pied rotatif ?",1,,
ovtU_x0jx2A,Merci ça me donne une ouverture d'esprit concernant ce beau téléviseur,0,,
ovtU_x0jx2A,"Hello PP, Merci pour tes vidéos. J'ai besoin d'un conseil stp. J'aimerais acheter un 65 cm pour regarder des programmes courants (pas de films, pas de gaming). Mon souci est que mon salon est fortement exposé à la lumière (plein sud à marseille) et que je ne tolère pas les écrans trop lumineux. Du coup, je ne sais pas quoi prendre... Mon budget est entre 1500 et 2500€. Merci de m'aider. Biz, Stéphanie",1,,
ovtU_x0jx2A,Salut est ce compatible une ambilight pour jouer ps5,0,,
ovtU_x0jx2A,"BOnjour PP! tout d'abord un grand merci pour tes comparatifs et tout les tests que tu nous offres c est toujours un régale de t'écouter! ( c'est gracee à tes différents tests que je me suis dirigé vers le sony XM4 et je ne le regrette absolument pas :D) j'aurais aimer avoir ton avis car je vais acheter prochainement la PS5, après les différentes vidéos vu sur ta chaine, j'étais décider à partir vers la LG C1 65 pouces mais en allant au magasin, un vendeur m'a conseillé de partir plutot vers une samsung NeoQLED pour le gamind et non vers du OLED car selon lui  il y a un risque de bruler les led et d'autre part il me disait que la luminosité n'était pas suffisante. or j'ai l'impression que beaucoup de gens sont satisfait du LG C1 pour le gaming (j'aurais aimé le G1 mais je n'ai pas la possibilité de le fixer au mur actuellement) quelle est ton avis la dessus ? un tout grand merci!",1,,
ovtU_x0jx2A,Plutôt cette télé ou la LG C1 ?,1,,
ovtU_x0jx2A,"Attention PP ne pas confondre ""a tear"" qui veut dire ""larme"" et qui est un nom et ""to tear"" qui est lui un verbe et qui veut dire ""déchirer"". Ces mots sont des homographes dont la prononciation est différente: a tear se prononce ""teer"" alors que déchirer se prononce ""taire"". Tearing de prononce donc ""tairing"" et veut dire ""dechirure"".  ",0,,
ovtU_x0jx2A,Ce qui ce conçoit bien s’énonce clairement et les mots pour le dire arrivent aisément … Merci pour ce descriptif d’une précision chirurgicale ! Un test à la portée de toutes les cervelles,0,,
ovtU_x0jx2A,"Slt pp j'ai besoin un grand conseil du maitre pp
tu penses le Sony XR65A80J et on bon choix pour 70% film et 30% gaming",1,,
ovtU_x0jx2A,"Salut PP Garcia,
J'ai deux énorme soucis avec ce téléviseur, peu-être pourrais-tu m'aider ?
1/ J'ai mis en place le système son DTS PLAY-FI (une barre de son + 2 Enceintes à l'arrière du canapé), tout marche nickel en ce qui concerne la lecture de contenu interne au téléviseur (chromecast), cependant, dès que je passe sur mon HDMI 1 (PS5) ou HDMI2 (Switch), j'ai un horrible décalage d'input entre la manette et l'image, du coup je passe en mode Jeu pour avoir zéro lag, sauf que du coup, le groupe sonore ne suit pas et à donc un décalage d'environ 1sec très gênant (et c'est encore PIRE depuis un PC avec leur logiciel...)
J'ai bien désactivé l'option ""dacalage sortie audio"" pourtant...
2/ Je n'ai carrément plus d'image lorsque je lis un contenu Netflix/Disney+/Etc (voir même leur vidéo interne de Démo!), seul Youtube marche...
J'ai bien reguardé  ma connection internet en filaire tout semble Ok, ca lis bien la vidéo, mais l'ecran reste noir (alors que pourtant l'affichage du Pegi/sous-titre/etc s'affiche bien par dessus la vidéo!)
Bref, c'est à n'y rien comprendre, j'attends toujours que le support philips me répondent, mais ca sent le roussi cette histoire...",1,,
ovtU_x0jx2A,"Salut PP, merci pour la vidéo, ça va m'aider à me décider.
Ou trouve t-on les vidéos tests de son que tu utilises ?
Merciii",0,,
ovtU_x0jx2A,Salut PP merci pour cette vidéo comme d'habitude. J'ai un salon où la dalle de la TV et le bord de mon canapé sont à une distance de 170cm. Je ne sais pas trop vers quelle taille d'écran m'orienter sachant que j'aurai aimé le pied rotatif du 856 mais j'ai peur que 55 pouces soit trop gros. Peux-tu m'orienter stp ?,1,,
ovtU_x0jx2A,"Bonjour,

Première fois que je tombe sur cette chaîne, belle motivation on ne peut pas dire que c'est un test ennuyeux ! 

Donc si j'ai bien suivi la seule différence entre les deux modèles c'est le pied ? Etrange vu la différence de prix.

Je veux utiliser une barre de son, avec la 806 qui est très basse ça ne va pas aller j'ai l'impression. Est-ce qu'il y a moyen de régler leur hauteur ou c'est à ras du meuble obligatoirement ?",1,,
ovtU_x0jx2A,Salut PP  peux tu me dire quel est le meilleur téléviseur OLED qui me fournira la meilleure image pour voir du sport ( Football) surtout la qualité au niveau des mouvements pour une image la plus nette possible. Sony XR A90j ou LG C1. Merci…( Eric ),0,,
ovtU_x0jx2A,"Il y a une erreur de traduction, c'est marqué la série Xbox X alors que le nom de la console même en France est Xbox Series X ""La Xbox Series X permet d'obtenir des fréquences d'images incroyablement fluides allant jusqu'à 120 images par seconde tout en offrant les performances ...""",0,,
ovtU_x0jx2A,"Bonsoir et merci beaucoup pour cette présentation du produit Philips. Mon dernier téléviseur acheté neuf était un Sony de 2007, en 82 cm. J’avoue que depuis l’achat de ce modèle en 165 cm c’est extraordinaire nous redécouvrons les images,  grâce à vous",0,,
ovtU_x0jx2A,Les petits cris de Pp me font toujours marré,0,,
ovtU_x0jx2A,"Bonsoir, 
Je suis tomber sur vos super vidéos car justement j'hésite entre le Philips 806 et le LG C1 pour mon premier écran oled...
Comme vous les avez testé, Avez-vous un conseil ? Principalement dans la luminosité max.. Et aussi je game assez souvent et adore faire des séances films hehe. Merci et continué ainsi  ",1,,
ovtU_x0jx2A,Mon expérience avec les téléviseur Philips ambilight est négatif mon écran acheter en 2017 qui était équipé d'un ambilight très rarement utilisé après 5 ans j'ai déjà des LED qui dysfonctionne. Je préfère mettre des rubans LED amovible que je peux remplacer quand ils sont défectueuses que qu'un écran avec deux l'Ambilight intégré qu'on ne peut pas réparer ni remplacer quand il est hors service. À mon avis c'est sans intérêt un écran avec un ambilight intégré c'est juste un accessoire,1,,
ovtU_x0jx2A,"Super vidéo, le téléviseur semble très bon pour son prix. Je suis en pleine hésitation entre celui la et le sony xr55x90j (ou le xr55x94j) , un avis sur le quel serait le mieux ( principalement pour du Gaming) ?",1,,
ovtU_x0jx2A,"Merci beaucoup PP pour tes tests et vidéo que je prends plaisir à regarder. 
Penses tu que tu feras un test des philips 936 (qui me tente beaucoup avec la dalle plus lumineuse) ou 986 ?",1,,
ovtU_x0jx2A,,0,,
ovtU_x0jx2A,Bonjour ! Super vidéo toujours aussi qualitatif merci ! J'aurais une petite question est ce que vous savez si un nouveau boitier hue sync en hdmi 2.1 et en développement chez phillips ? Merci,0,,
ovtU_x0jx2A,"Hello!
est-ce que ce ""type"" de tv peut rester allumé toute la journée ou il vaut mieux éviter? Merci",1,,
ovtU_x0jx2A,"Bonjour, tout d'abord cette vidéo m'a donné envie d'acheter cette télé.
Et malheureusement à la réception de la télé j'ai eu quelques déception.
Le système ambilight est fantastique pour regarder les films dans le noir il n'y a rien à redire à ce niveau là.
Je trouve la télé moins lumineuse que certaines télé que j'ai pu  avoir dans le passé, mais ce n'est pas une catastrophe non plus.
Par contre pouvez-vous m'aider car dès que le signal HDR est détecté c'est  horrible.
Le mode HDR est super sombre je trouve ça inregardable, cela gâche les contenu 4k qui sont doté de l'option HDR.
Je ne trouve aucune solution pour désactiver le HDR.",1,,
ovtU_x0jx2A,Et voilà merci PP ! mainteant je vais y passer un ti bout de ma future paye dans ce televiseur ! INCROYABLE,0,,
ovtU_x0jx2A,"Grace a toi et Sylvain, j ai craqué pour un C1 65 pouces.
Il a magnifiquement baissé en tarif.
Merci de nous faire rêver, avec une clarté exceptionnelle dans tes vidéos.
 ",0,,
ovtU_x0jx2A,Merci beaucoup PP pour ce Test,0,,
ovtU_x0jx2A,a 900 - 950 € en ce moment il devient FOU,0,,
ovtU_x0jx2A,"Une PP AMBILIGHT devrait pas mal donner aussi, par-contre le tarif oh la la !!",0,,
ovtU_x0jx2A,"Hello PP Merci pour tes vidéos, je viens de voir ce téléviseur à 1000€ (pour un 48 pouces) en promo chez Fnac, il vaut le coup (coût) maintenant ou vous me conseillez d'attendre le BlackFriday ? Ou j'attends (j'hésite) avec un LG C1 ?",1,,
ovtU_x0jx2A,"Salut PP tu m’avais conseillé le Lg G1 parmis les tv 2021 Après 5 mois d’attente nous somme fin 2021 je vais prendre mon tv 
Le G1 est toujours le best ?",1,,
ovtU_x0jx2A,"Salut PP tes vidéos toujours nickel, si je peux me permettre une question je vois que tu utilises un s21 ultra, j’utilise aussi ce s21 ultra qui est vraiment top en scène fixe comme toi, mais j’ai de gros Pb en mouvement (sur om3) on dirait qu’il mémorise les images précédentes (un peu visible sur écran téléphone insupportable sur tv.) je vois que tu filmes en 60 i tu penses que c’est indispensable ?
Tu penses qu’il faut désactiver la stab avec l’OM3 ? Merci ne changes rien",1,,
ovtU_x0jx2A,Un téléviseur qui donne envie de passer à l’Oled et abordable ! Pas énormément de concession à faire pour ma part si j’achète ce téléviseur ! Encore merci pour ce test PP tu nous régale !,0,,
ovtU_x0jx2A,"Bravo pour le test, ultra complet comme d'habitude :) J'ai le modèle 806 en 48"" depuis quelques jours et je confirme toutes ses qualités.
Par contre j'ai un souci avec la 4K @ 120 Hz en HDMI 2.1 : le texte est clairement flou dans ce taux de rafraîchissement. Il faut repasser en 60 Hz pour avoir une excellente netteté. Je suis sur Windows 10 avec une Radeon RX 6800 XT pour information. Apparemment les TV Sony avaient le même souci et ça a été résolu par le biais d'une mise à jour. Espérons qu'il en sera de même chez Philips...",1,,
ovtU_x0jx2A,"Contenu de qualité comme d'hab avec PP :)  
Ca tombe bien je voulais justement changer ma tv, et je me posais la question de l'ambilight, justement, ca a l'air intéressant sur le papier. Au même prix d'une Oled 806 65 pouces on a la TV OLED LG 65C1 2021. 
Donc la question est, pour un utilisateur novice, j'entend par la je me ballade pas avec une sonde pour faire des relevés sur ma tv :D, cela vaut il le coup de privilegier l'ambilight au détriment d'une qualité peut être meilleure sur le lg? 

J'entend dire, et je voit d'ailleurs 2/3 commentaire allant dans ce sens la ce dessous, que la durée de vie des philips laissait a désirer ? légende ou y' a vraiment un truc? 

merci pour tout",1,,
ovtU_x0jx2A,"En comparaison avec le LG C1, comment est ce televiseur (Philips 806?",1,,
ovtU_x0jx2A,Wow! Quel bon review pour le Philips 806! Un grand merci et bisous de Roumanie!!!!,0,,
5Qi6NwoYS48,"Bonjour ! Dans cette vidéo chapitrée, découvrez les annonces TECH les plus percutantes d'octobre 2021, commentées et illustrées : LG, Pixel 6/6 Pro (3 ou 4 capteurs), Jabra, Epson, Philips, Panasonic, Sony, etc ! Je montre et je démontre ! Certains de ces produits seront en test sur la chaine ! Merci infiniment ! 
Chapitrage : 

00:00 • One, Two et THREE = Apple ! 
00:38 • Incroyable news chez Focal ! 
02:10 • Je tease le meilleur de la tech 
03:30 • Les Pico projecteurs Philips piquent 
06:45 • Un Casque audio unique au monde 
08:23 • Le Dolby Atmos aérien (Air) 
09:45 • Vidéoprojecteur Epson Laser 
11:20 • Devialet + Huawei = Sound Joy 
13:25 • Google Pixel 6 / 6 Pro 
15:02 • Jabra Elite 3 (79 Euros)
16:15 • LG Sound Gaming 24 bits !
18:00 • Super écouteurs Sony (moins 100 €)
19:14 • Cabasse casse la baraque ! 
21:20 • Panasonic tord le cou !
23:00 : Le marquage des dalles OLED !",0,,
5Qi6NwoYS48,,0,,
5Qi6NwoYS48,"Bonjour PP, pourrais-tu nous donner ton avis sur le lecteur réseau Octavio made in France. Sinon ne change rien, tes vidéos sont toujours au top, merci pour tout !",1,,
5Qi6NwoYS48,"Pour parler tech et son, principalement. Vous pensez quoi de l'expérience Radio France, qui a une chaine dédiée sur son appli pour des concerts captés en son 3D ou binaural ? (entre autre un concert de J.-M. Jarre).",1,,
5Qi6NwoYS48,"@PPWorld , j'ai une petite question : Je vais changer de TV et j'hésite entre Oled et Qled . J'utlises ma Tv comme écran pc environ 1/3 voir un peu plus du temps et le reste cinéma ( beaucoup de cinéma ) . Est ce que l'utilisation PC est dangereux pour le marquage sur les Oled ?",1,,
5Qi6NwoYS48,Salut PP merci pour cette vidéo. As tu un avis sur Nakamichi Shockwafe Ultra 9.2.4? Bravo encore pour ton travail réalisé.,1,,
5Qi6NwoYS48,Salut PP   pleins de nouveautés maintenant je pris pour que le soleil ne pète pas une petite éruption mdr,0,,
5Qi6NwoYS48,Merci PP j'adore ce type de vidéo avec le résumé des nouveautés du mois,0,,
5Qi6NwoYS48,Bonjour. Est-ce que tu peux faire un présentation pour le:   sony ht A9 .      Merci,1,,
5Qi6NwoYS48,"Bonsoir pp 
J'ai une question peut être très bête, mais est ce que le lg65c1 est il compatible avec Android ?
En attente de ta réponse merci",1,,
5Qi6NwoYS48,PP à quand le test de l'enceinte en tour de cou de SONY ?,1,,
5Qi6NwoYS48,"Merci beaucoup pour la NEWS PP,  Mais à quand le test du Nouveau XPERIA Pro sur ta chaîne ??",1,,
5Qi6NwoYS48,Coucou mon chère PP   très belle présentation et très pro cool   de très bon produits accessible oui et non ara pores au prix enfin c’est quand même de la très autre gamme j’adore  comme dab je kiffe tout se que tu fait mon chère pote   allez à très vite pour ta prochaine vidéo ciao gros bise,0,,
5Qi6NwoYS48,Tu est sombre mais Fleurie......,0,,
5Qi6NwoYS48,Superbe vidéo pp! Ici en Guyane on aura tes produits en 2023 je pense   obligé de commander en ligne mais pas toujours dispo,0,,
5Qi6NwoYS48,"Bonjour, c’est pas en lien avec la video mais une question me turlupine. Peut-on brancher une appareil sur la tv pour que tous son qui sort de la tv puisse être retranscrit sur plusieurs enceintes wifi? Je vous remercie videos toujours top et intéressante.",1,,
5Qi6NwoYS48,"Merci PP, très curieux sur le tour de cou en gaming sans réveiller les voisins, entendre les ennemis",0,,
5Qi6NwoYS48,Un test des AIO Twin de Triangle bientôt? :),1,,
5Qi6NwoYS48,Bonjour PP. Merci pour toutes ces info. J’espère que tu aura le temps de tester les Jabra Elite 3 et les Sony WF-C500 avant Noël. Amitiés.,1,,
5Qi6NwoYS48,"Merci pour la vidéo Dark PP, tu es notre père à tous !",0,,
5Qi6NwoYS48,"Coucou PP 
Merci beaucoup pour toutes tes vidéos, tu es notre bible de l high-tech merci aussi pour ton énergie et ta bonne humeur reste comme tu es . 
J ai une petite question , je souhaite acquérir une nouvelle télé et j ai trois critères essentiels 
1) moins de 1000euros
2) compatibilité parfaite pour la PS5 ( vrr ,allm, hdmi2.1)
3) diagonale de la dalle 50pouces 
Help quelle télé choisir y en a trop !!! 
Merci pour ton aide",1,,
5Qi6NwoYS48,"j'aime la version DarkPP, merci pour cette vidéo.",0,,
5Qi6NwoYS48,"Merci pour la vidéo PP. Parcourir le monde c'est sympa mais réduire le CO2 émis est un effort de tous. Même si je comprends l'envie, faut-il absolument voler autant pour avoir les informations pour les futures news ?",1,,
5Qi6NwoYS48,"PP tu as entendu parler des modèles C1 fabriquer de septembre à octobre qui sont pas compatibles 4k parce qu'ils sont pas mis le hdcp 2.2 et du coup le téléviseur passe automatiquement en hdcp 1.4 du coup sur ps5 le format d'image est en 1080p 
C'est chaud srx",1,,
5Qi6NwoYS48,"""Elle vous enterre, et la pelle elle est fournie avec."" et le fameux ""si vous coupez ça il s'affiche Sony à la place [de Panasonic]"" Ahah j'adore, en plus d'apprendre des choses on passe un super moment en te regardant :)",0,,
5Qi6NwoYS48,T'es vidéo sont tellement satisfaisante à regarder et tellement d'info j'adore  est pas pour rien t'es mon youtuber préféré   et le fait que ça soit sombre sur mon écran oled ça rend super bien,0,,
5Qi6NwoYS48,Salut pp World j'adore tes vidéos de présentation et de test même si des fois je suis un peu perdue dans certaines de tes explications c'est surtout ton côté un peu loufoque qui me fais bien rire comme quand tu bafouille ou comme dans cette vidéo ou tu as oublié de parler des écouteurs Jabra,0,,
5Qi6NwoYS48,cc Pp merci pour la vidéo,0,,
5Qi6NwoYS48,Bonjour toujours de très bonne qualité vos vidéos vous prenez le temps mais au moins elles sont très propre   je souhaitais vous demander parmi toutes les télés LG que vous avez pu tester laquelle serait la plus comment dire performante pour la série X ? J'ai vraiment l'impression que ça serait là C1 confirmez-moi si j'ai raison ?,1,,
5Qi6NwoYS48,"2400€ pour les 2 petites enceintes et le sub de cabasse, ça pique quand même pour des petits machins",0,,
5Qi6NwoYS48,PP c'est la crème de la crème du milieu ! <3,0,,
5Qi6NwoYS48,"Merci pp  très intéressant l’annonce de focal leurs casques antibruit hâte de voir et entendre se que ça va donner! En espérant que leurs drivers et la chambre acoustique, pourra encaisser un marge de puissance en filaire, car c’est le défaut des casques numérique, qui son limite à ce niveau. C’est logique puisque la majorité des casques Bluetooth sont faits pour fonctionner avec la réduction de bruit il ya plus de dynamique. Le casque Apple m’a un peu déçu au niveau du volume en filaire, j’aime me niqué les oreilles avec mes  appréciation, quand il faut fixer la limite.",1,,
5Qi6NwoYS48,Le coup de l’écran SONY pendant le bonus sur PANASONIC,0,,
5Qi6NwoYS48,Harmony OS Sinon rien mon ami,0,,
5Qi6NwoYS48,"C'est mon rendez vous préféré de la chaine, merci pour ce travail PP ,cœur sur toi.",0,,
5Qi6NwoYS48,"De la 8k... Franchement c'est écologiquement honteux... Même sur une image de 3m de base, c'est sur que la diff perçue entre 4 et 8k sera mais imperceptible !!!
Ça me fou les nerfs en plote cette course à la connerie permanente dans la tech !!!",0,,
5Qi6NwoYS48,Huawei et Devialet... 1 marque que j'aime pas avec 1 que j'adore ! ça me torture ! xD,0,,
5Qi6NwoYS48,un suédois qui fait un casque solaire. cherchez l'erreur lol,0,,
5Qi6NwoYS48,"je pense que les casques de réalité virtuelle peuvent faire un peu d'ombre aux écrans dans le futur, vu qu'on a un côté plus immersif",1,,
5Qi6NwoYS48,"les pico projecteurs sont super cools, après le gros défaut c'est qu'ils ont des ports à l'arrière donc pas pratique pour regarder au plafond dans son lit le soir",1,,
5Qi6NwoYS48,Mdrr un petit voyage,0,,
5Qi6NwoYS48,« Cabasse à 25.000€ garantie à vie. Elle vous enterre (et la pelle est fournie avec) »,0,,
5Qi6NwoYS48,Epson en trans après l’annonce du vidéo utilisé par PP… on se rappelle tous de ce qu’il s’est passé avec la lg cx,1,,
5Qi6NwoYS48,"du dts chez lg sur une enceinte a la con mais pas sur une tv a 5k, du genie ....",0,,
5Qi6NwoYS48,"Merci po1r cette sacrée vidéo. Pas mal l'idée du casque solaire. 
Jabra, Sony, mais c'est dommage qu'on ne parle pas d'Audio Tecnica les M50xbt2 par exemple. Une vraie turie ce casque.
À propos du bdolby atmos, je vais paraître un peu idiot de demander ça, mais n'est-ce pas possible de mettre un son dolby atmos sur un cd, eu égard à toutes les améliorations du mastering qu'on constate depuis quelques temps?
Je demande ça parce que j'ai l'impression qu'on veut à tout prix ne jurer que par ldémate. Seul un passionné de ton qualibre pourrait me répondre.
En tout cas, bravo à toi.",1,,
5Qi6NwoYS48,Oh oui JVC FAIT moi mal avec ta vidéo projection 8k,0,,
5Qi6NwoYS48,"Hello PP, et les Beyerdynamic ? Tu les as oubliés ?",1,,
5Qi6NwoYS48,"Bizarre, pour les pico il ne mentionne pas les lumens ou ANSI lumens , critère majeur pour le choix d'un vidéo projecteur !",1,,
5Qi6NwoYS48,"J'ai vraiment envie d'en savoir plus à propos de ce système signé Smyth. 
Ayant une configuration 2.0 cela pourrait révolutionner mon expérience cinéma !",1,,
5Qi6NwoYS48,Beaucoup de tests à venir et j'attends avec impatience le test SMYTH REALISER A 16 SE. Bonne idée le système de chapitrage. Merci,1,,
5Qi6NwoYS48,Tu es de la bombe pp^^!,0,,
5Qi6NwoYS48,"Super vidéo !
Vas-tu bientôt faire le test du sony HT-A9 ? :)",1,,
5Qi6NwoYS48,Ta vie c ´est un peu noël tous les jours,0,,
5Qi6NwoYS48,Quel beau boulot c’est toujours un régal de regarder tes vidéos,0,,
5Qi6NwoYS48,Merci pour la vidéo !,0,,
5Qi6NwoYS48,"Merci pour la vidéo PP, toujours au top !!",0,,
5Qi6NwoYS48,"Je t'adore PP, je regret just que tu ne fais pas trop les produits Apple",0,,
5Qi6NwoYS48,"Lu PP , merci pour tous ces appareils , mais mon banquier ma conseiller d'aller vister le désert du Gobie pour les fêtes de Noel !!!! ( je crois avoir compris ) Excellent comme d'hab , Ciaoooo ...",0,,
5Qi6NwoYS48,Merci!,0,,
5Qi6NwoYS48,CC PP . Merci pour cette video informatif.,0,,
5Qi6NwoYS48,"salut PP, je confirme, pas de Dolby atmos ni d'égaliseur pour le Pixel 6! Moi qui voulait l'acheter, je vais en choisir un autre avec le Dolby Atmos! Toujours au top, PP!!",1,,
5Qi6NwoYS48,Super vidéo   intéressant comme d'habitude,0,,
5Qi6NwoYS48,J’arrive toujours a apprendre quelques chose dans ces vidéos mensuelles et pourtant j’épluche l’actualité. Merci PP,1,,
5Qi6NwoYS48,"Super vidéo,  merci !",0,,
5Qi6NwoYS48,Très bonne vidéo il ya LG qui vient de sortir des écouteurs true wireless free tone fn9 avec réductions de bruit active,1,,
8dMYYW4TB_c,"Pour Samsung C'est de faire un produit qui fait tout, fini les tablettes, et peut être les PC.",1,,
8dMYYW4TB_c,Gorilla glass j'aime pas ca et c'est bizarre qui ont pas pus le mettre imperméable avant c'est pas si compliqué a faire de mettre la carte mère dans un plastique.,1,,
8dMYYW4TB_c,"Étant possesseur d'un iPhone 3GS, jusqu'à peu, mon choix s'était porté sur l'iPhone 13 mini car je ne suis pas fan des "" briques "" sur la hauteur, de plus, je n'ai plus suivi l'actualité des smartphones depuis que j'ai eu mon téléphone en 2009, malgré tout, j'ai entendu parler des premiers prototypes de smartphones pliables il y a des années, sans que cela suscite en moi, le désir d'en posséder un. Après avoir lu un test sur le Z Flip 3, qui m'avait déjà convaincu, votre vidéo fut une vraie révélation pour moi et je partage entièrement votre point de vue sur l'avenir des smartphones pliables. Le format des smartphones tels que nous les connaissent aujourd'hui est compté.

Si Samsung réussi l'exploit de sortir en 2022 un Z Flip 4 avec une épaisseur moindre, une meilleure autonomie avec un temps de charge réduit, un meilleur appareil photo, une capture vidéo dont la résolution est au-delà du 4/3 quand il est plié et avec la possibilité de répondre aux SMS dans cette configuration, ce serait le smartphone killer. Sérieusement, qui ne voudrait pas posséder un smartphone dont le format est de 6 pouces tout en pouvant faire en sorte qu'il soit compact même dans son utilisation ? C'est juste la suite logique et dans cette aventure, Apple et les autres constructeurs à très court terme, vont être largués, car ils sont absents dans ce secteur. Samsung a toutes les cartes en main, hâte de voir ce qui va sortir en 2022!",1,,
8dMYYW4TB_c,Vidéo très sympa et qui correspond bien à mon ressenti actuel quand j´ecri ce commentaire avec mon tout nouveau zflip 3    en 2eme téléphone  avec un iphone 12pro max ça fait du bien un peu de changement ! A suivre ...,1,,
8dMYYW4TB_c,Merci beaucoup pour cette belle vidéo et content de voir Jerome et JB dans le Bonus. Bonne continuation à toutes et tous. À bientôt,0,,
8dMYYW4TB_c,1800euros,0,,
8dMYYW4TB_c,"Par rapport à ta question, l'avenir des smartphones pliants.... d'un côté, je n'y crois pas. Je craque à fond sur le flip 3 (mais pas le budget, et j'aime toujours mon vieux galaxy s7 edge), mais je trouve que la pliure bah... ça sert à rien. Ca rend le smartphone un peu plus compact, oui, mais globalement... c'est hyper futile. Je ne pense pas que ça corresponde à un vrai besoin. De l'autre côté, des futilités deviennent souvnt le nouveau standard, et je me demande si ce n'est pas ce qui va se passer.",1,,
8dMYYW4TB_c,hate d'avoir ton test honnête des buds 2 !! Jhésite entre les pro et les 2,1,,
8dMYYW4TB_c,Bravo à Samsung pour cette révolution technologique dans le monde du smartphone.,1,,
8dMYYW4TB_c,"Belle amélioration sur ces deux smartphone néanmoins je préfère les écrans extensibles et avec les tarifs actuelles… pour le moment je préfère garder un smartphone et un IPad Pro 
pour ma part c’est plus agréable et plus productif et cela m’apporte également je pense plus d’autonomie.
Je penses que le plus grand freins à ces produit reste les tarifs et cela devrait aller en s’améliorant.

Pour ce qui est de leur nouveaux intra non merci,  je reste sur les XM4.",1,,
8dMYYW4TB_c,On  reconnaît  les YouTubeur grâce à l’odeur high-tech,0,,
8dMYYW4TB_c,100€ c’est parfait sa  partirai comme des pains,0,,
8dMYYW4TB_c,Le flip me fait penser aux Motorola startac un luxe à l’époque.,1,,
8dMYYW4TB_c,Un plateau de petit four galaxy buds 2 à déguster avec de la bonne musique,1,,
8dMYYW4TB_c,Les téléphone étanche ces Sony qui a inventé sa avec les z et tablette donc Samsung a rien inventé sa date de 2000,1,,
8dMYYW4TB_c,Je pense que l'avenir c'est les extensibles même si le flip donne un beau côté nostalgie a la razor avec l'effet waouuw,1,,
8dMYYW4TB_c,"Dans l’interview du z flip 3 il parle de pouvoir activer le flash directement depuis l’écran externe. 
Je cherche toujours comment faire cela… si qqln a une idée faite le moi savoir !",1,,
8dMYYW4TB_c,"Je ne sais pas si tu lis toujours les commentaires mais je tiens à dire que c'est une très bonne vidéo qui présente très bien l'écosystème nomade de Samsung. Je ne comprenais justement pas ce qu'avait en plus le fold 3 à part l'IPX7. Je trouve les évolutions très intéressantes et si j'avais 1700€ euros à mettre dans un ""téléphone"" je les mettrai sûrement dans le fold 3, ce qui n'était pas le cas au moment des sorties des versions précédentes que je trouvais trop cher avec un manque de technologies correspondantes aux standards actuel des plus haut de gamme. Je pense néanmoins que l'extensible est plus pertinent pour l'avenir plutôt que le pliant. Pour l'effet Waouh évidemment mais aussi peut-être pour l'épaisseur du produit ? Le fait d'avoir aussi peut-être moins de contraintes techniques liées aux multiples écrans et capteurs photos. Bien sûr je peux me tromper, mais en tout cas l'extensible me paraîtrait le choix le plus pertinent pour l'avenir des téléphones (et peut-être encore d'autres technologies, qui sait)",1,,
8dMYYW4TB_c,"Merci pour cette (comme toujours) très sympathique présentation des Pliants Samsung. Je suis possesseur d'un Zflip depuis maintenant presque 2 ans et j'en suis toujours très content. J'adore le principe du flip! Comme toi, je m'interrogeais sur la pérennité du produit, mais apparemment, il y a un marché puisque Samsung améliore son concept (pour moins cher en plus), en particulier avec l'étanchéité (qui ne m'a cependant pas posée de problème jusqu'ici) et l'écran arrière enfin utilisable, ça c'est un vrai plus! Je changerai certainement pour un Zflip de nouvelle génération dès que le mien sera HS! Amicalement JPA",1,,
8dMYYW4TB_c,"Merci pour la vidéo ta bonne humeur est toujours super agréable  .

Pour ma part le fold je n'en vois pas l'intérêt trop gros et pour cette utilisation je préfère avoir ma tablette.

Par contre très emballé par le Flip c'est impressionnant devoir comme il a l'air abouti, clairement si mon téléphone a un problème ça peut être une réflexion dans les 7-8 prochains mois suivant la baisse du prix  ",1,,
8dMYYW4TB_c,Le pliable ont en rêver avant et l’extensible c’est le futur,1,,
8dMYYW4TB_c,"Moi c'est au smartphone enroulable auquel je croirai...mais bon, pas prêt d'avoir un format ""stylot"" qui une fois déplié, fasse un smartphone  ",1,,
8dMYYW4TB_c,Salut pp dit moi j'ai acheté à la Fnac le Samsung Galaxy s10e blanc neuf 227 euro moins 530€ de solde ça vaut le coup merci pour ta réponse ça resté un bon smartphone encore,1,,
8dMYYW4TB_c,Je n'arrive pas à me décidé parce que tout est ouf,0,,
